gene_id,gene_name
ensmusg00000039063,echdc3
ensmusg00000026815,gfi1b
ensmusg00000038914,dido1
ensmusg00000119719,gm22502
ensmusg00000027573,gid8
ensmusg00000023393,slc17a9
ensmusg00000045493,bhlhe23
ensmusg00002076540,gm55477
ensmusg00000085728,gm14339
ensmusg00000065454,mir124a-3
ensmusg00000027291,vps39
ensmusg00000038848,ythdf1
ensmusg00000038840,birc7
ensmusg00000027574,nkain4
ensmusg00000026812,tsc1
ensmusg00000033808,tmem87a
ensmusg00000026809,spaca9
ensmusg00000026807,ak8
ensmusg00000092832,mir3088
ensmusg00000082796,gm13385
ensmusg00000083115,gm13386
ensmusg00000035666,gtf3c4
ensmusg00000026806,ddx31
ensmusg00000034780,b3galt1
ensmusg00000081299,gm13603
ensmusg00000098734,mir6335
ensmusg00000104398,gm37964
ensmusg00000081257,gm13607
ensmusg00000026805,barhl1
ensmusg00000079502,cfap77
ensmusg00000062646,ganc
ensmusg00000026803,ttf1
ensmusg00000086519,gm13393
ensmusg00000027030,stk39
ensmusg00000082788,gm13396
ensmusg00002076685,gm55539
ensmusg00000075312,gm13597
ensmusg00000118623,gm52968
ensmusg00000053896,4933409g03rik
ensmusg00000043535,setx
ensmusg00000027575,arfgap1
ensmusg00000079324,4932414n04rik
ensmusg00000082836,gm13612
ensmusg00000070461,9230112e08rik
ensmusg00000027035,cers6
ensmusg00000103233,gm37159
ensmusg00000103747,gm38236
ensmusg00000103734,gm37651
ensmusg00000104262,gm37747
ensmusg00000103546,gm37666
ensmusg00000102662,gm38377
ensmusg00000034738,nostrin
ensmusg00000026799,med27
ensmusg00000086994,gm13402
ensmusg00002075871,gm55573
ensmusg00000016356,col20a1
ensmusg00000005233,spc25
ensmusg00000082079,dnmt3c
ensmusg00000005232,g6pc2
ensmusg00000027479,mapre1
ensmusg00000044083,efcab8
ensmusg00000027480,sun5
ensmusg00000086819,gm13613
ensmusg00000083592,gm13614
ensmusg00000083269,gm13254
ensmusg00002075086,gm55638
ensmusg00000027068,dhrs9
ensmusg00000084374,gm13255
ensmusg00000082953,gm13217
ensmusg00002076673,gm55641
ensmusg00000083423,gm13221
ensmusg00000027481,bpifb2
ensmusg00000081202,gm13220
ensmusg00000104276,gm37866
ensmusg00000068009,bpifb6
ensmusg00000068008,bpifb3
ensmusg00000074665,bpifb4
ensmusg00000078998,bpifa6
ensmusg00000027070,lrp2
ensmusg00000042459,bpifa2
ensmusg00000118490,gm52978
ensmusg00000096084,gm21850
ensmusg00000081013,gm14497
ensmusg00000027482,bpifa3
ensmusg00000027483,bpifa1
ensmusg00000027484,bpifa5
ensmusg00000063145,bbs5
ensmusg00000075307,klhl41
ensmusg00000027485,bpifb1
ensmusg00000038572,bpifb5
ensmusg00000025780,itih5
ensmusg00000027086,fastkd1
ensmusg00000067998,bpifb9a
ensmusg00000083732,gm14197
ensmusg00000067996,bpifb9b
ensmusg00000027487,cdk5rap1
ensmusg00000027488,snta1
ensmusg00000061186,sfmbt2
ensmusg00002076942,gm55686
ensmusg00002075140,gm55687
ensmusg00000092793,mir466m
ensmusg00000077972,mir466f-1
ensmusg00000077038,mir669f
ensmusg00000080653,mir669e
ensmusg00000076126,mir669b
ensmusg00002075055,gm55689
ensmusg00000077834,mir669d
ensmusg00000077998,mir466f-2
ensmusg00000076959,mir669l
ensmusg00000080504,mir669d-2
ensmusg00000077981,mir466f-3
ensmusg00000076983,mir297a-2
ensmusg00000078026,mir466o
ensmusg00002075960,gm55690
ensmusg00000042133,ppig
ensmusg00000077049,mir467c
ensmusg00000119771,mir466b-1
ensmusg00000076028,mir669a-3
ensmusg00000119803,mir669k
ensmusg00002075143,gm55694
ensmusg00000119247,mir467a-1
ensmusg00000095269,mir466b-8
ensmusg00000119292,mir669a-1
ensmusg00000080459,mir669g
ensmusg00000082345,gm13622
ensmusg00002076944,gm55695
ensmusg00000119793,mir669j
ensmusg00000119385,mir467a-2
ensmusg00000119608,mir466e
ensmusg00000119626,mir669a-4
ensmusg00002075541,gm55696
ensmusg00002076617,gm55697
ensmusg00000119508,mir467b
ensmusg00000119566,mir466c-1
ensmusg00000119137,mir669a-5
ensmusg00002076075,gm55698
ensmusg00002076869,gm55699
ensmusg00000119931,mir467a-3
ensmusg00000118762,mir466c-2
ensmusg00000119304,mir669a-6
ensmusg00002075738,gm55700
ensmusg00002075631,gm55701
ensmusg00002076835,gm55702
ensmusg00000070883,cfap210
ensmusg00000119498,mir467a-4
ensmusg00000119042,mir466b-4
ensmusg00000119125,mir669a-7
ensmusg00002076388,gm55704
ensmusg00002076577,gm55705
ensmusg00002075668,gm55706
ensmusg00000119161,mir467a-5
ensmusg00000119006,mir466b-5
ensmusg00000119450,mir669p-1
ensmusg00002075878,gm55707
ensmusg00002076296,gm55708
ensmusg00002076887,gm55709
ensmusg00000118909,mir467a-6
ensmusg00000119785,mir466c-3
ensmusg00000119344,mir669a-8
ensmusg00002076422,gm55710
ensmusg00002076686,gm55711
ensmusg00002076510,gm55712
ensmusg00000119559,mir467a-7
ensmusg00000119051,mir466b-6
ensmusg00000119882,mir669a-9
ensmusg00002076753,gm55713
ensmusg00002076980,gm55714
ensmusg00002076144,gm55715
ensmusg00000119434,mir467a-8
ensmusg00000119723,mir466b-7
ensmusg00000119195,mir669p-2
ensmusg00002076560,gm55716
ensmusg00002076585,gm55717
ensmusg00002075201,gm55718
ensmusg00000119554,mir467a-9
ensmusg00000118692,mir466b-2
ensmusg00000119908,mir669a-10
ensmusg00002076172,gm55719
ensmusg00002075159,gm55720
ensmusg00002075272,gm55721
ensmusg00000118833,gm55722
ensmusg00002075310,gm55723
ensmusg00000119044,mir669a-11
ensmusg00002076127,gm55724
ensmusg00002076667,gm55725
ensmusg00002076849,gm55726
ensmusg00000027088,phospho2
ensmusg00000118710,mir467a-10
ensmusg00000076994,mir466b-3
ensmusg00000119447,mir669a-12
ensmusg00000081857,gm13624
ensmusg00002076956,gm55728
ensmusg00000076948,mir467e
ensmusg00000069020,urm1
ensmusg00000077113,mir466p
ensmusg00002075178,gm55729
ensmusg00002075323,gm55730
ensmusg00000077021,mir467d
ensmusg00000070099,mir466
ensmusg00002076337,gm55731
ensmusg00000076976,mir297c
ensmusg00000076118,mir669c
ensmusg00002076099,gm55732
ensmusg00000038533,cbfa2t2
ensmusg00002076917,gm55738
ensmusg00000042155,klhl23
ensmusg00000076014,mir669a-2
ensmusg00002075031,gm55739
ensmusg00002076116,gm55740
ensmusg00002076473,gm55741
ensmusg00000076222,mir297b
ensmusg00000078031,mir466d
ensmusg00002075959,gm55742
ensmusg00000089570,mir669m-1
ensmusg00000088980,mir669m-2
ensmusg00000077991,mir466n
ensmusg00000077086,mir669o
ensmusg00000078025,mir466g
ensmusg00000077941,mir466h
ensmusg00000076956,mir297a-3
ensmusg00000078060,mir466l
ensmusg00000077954,mir297a-4
ensmusg00002075177,gm55743
ensmusg00000080657,mir669i
ensmusg00000080594,mir669h
ensmusg00000103237,gm18547
ensmusg00000081367,gm13265
ensmusg00000082871,gm13263
ensmusg00000102734,gm37343
ensmusg00000089007,gm23877
ensmusg00000084560,gm26478
ensmusg00000081693,gm13297
ensmusg00000083900,gm13294
ensmusg00000079110,capn3
ensmusg00000027489,necab3
ensmusg00000068882,ssb
ensmusg00000038523,1700003f12rik
ensmusg00000078129,actl10
ensmusg00000026778,prkcq
ensmusg00000103774,gm36932
ensmusg00000103253,gm37520
ensmusg00000102992,gm37766
ensmusg00000051730,mettl5
ensmusg00000102894,gm37851
ensmusg00000089902,gm13625
ensmusg00000103223,gm37730
ensmusg00000103321,4933403l11rik
ensmusg00000027490,e2f1
ensmusg00000000876,pxmp4
ensmusg00000027288,zfp106
ensmusg00000086132,gm13631
ensmusg00000042064,myo3b
ensmusg00000027598,itch
ensmusg00000082596,gm14227
ensmusg00000047459,dynlrb1
ensmusg00000027602,map1lc3a
ensmusg00000038383,pigu
ensmusg00000076216,mir695
ensmusg00000038375,trp53inp2
ensmusg00000041997,tlk1
ensmusg00000082303,gm13633
ensmusg00000085868,gm13632
ensmusg00000038369,ncoa6
ensmusg00000041975,mettl8
ensmusg00000041966,dcaf17
ensmusg00000027015,cybrd1
ensmusg00000027613,eif6
ensmusg00000083993,gm14398
ensmusg00000047841,fndc11
ensmusg00000080801,gm13310
ensmusg00000027580,helz2
ensmusg00000026768,itga8
ensmusg00000104174,gm37701
ensmusg00000038705,gmeb2
ensmusg00000084033,gm7645
ensmusg00000027581,stmn3
ensmusg00000026767,mindy3
ensmusg00000102630,gm37289
ensmusg00000104449,gm37255
ensmusg00000104406,gm38014
ensmusg00000083547,gm13321
ensmusg00000026730,pter
ensmusg00000049630,c1ql3
ensmusg00000104459,gm37824
ensmusg00000102900,gm37811
ensmusg00000103599,gm37356
ensmusg00000103143,gm37742
ensmusg00000026727,rsu1
ensmusg00000103360,gm38156
ensmusg00000102691,gm37780
ensmusg00002074956,gm55905
ensmusg00000103232,gm37160
ensmusg00000027254,map1a
ensmusg00000087704,gm14978
ensmusg00000027012,dync1i2
ensmusg00000026726,cubn
ensmusg00000026723,trdmt1
ensmusg00000027010,slc25a12
ensmusg00000082190,gm13641
ensmusg00000027018,hat1
ensmusg00000086846,gm13642
ensmusg00002074907,gm55918
ensmusg00000026728,vim
ensmusg00000003418,st8sia6
ensmusg00000104354,gm37126
ensmusg00000041921,metap1d
ensmusg00002076159,gm55922
ensmusg00000041911,dlx1
ensmusg00000023391,dlx2
ensmusg00000087570,gm13647
ensmusg00000027111,itga6
ensmusg00000086641,gm13663
ensmusg00000084794,gm13662
ensmusg00000081878,gm13739
ensmusg00000006494,pdk1
ensmusg00000087345,gm13746
ensmusg00000033526,ppip5k1
ensmusg00000057914,cacnb2
ensmusg00000104153,gm38105
ensmusg00000070271,gm13268
ensmusg00000083633,gm13312
ensmusg00000104034,2900092n22rik
ensmusg00000081008,gm13314
ensmusg00000082542,gm13311
ensmusg00000103885,gm37006
ensmusg00000083305,gm13315
ensmusg00000103050,gm38273
ensmusg00000087086,gm13269
ensmusg00000085281,gm13316
ensmusg00000102673,gm37437
ensmusg00000104271,gm37891
ensmusg00000000308,ckmt1
ensmusg00000033498,strc
ensmusg00000033486,catsper2
ensmusg00000082651,gm14001
ensmusg00000084140,gm14000
ensmusg00000038685,rtel1
ensmusg00000026707,nsun6
ensmusg00000027248,pdia3
ensmusg00000103778,gm36930
ensmusg00000118593,gm52976
ensmusg00000027246,ell3
ensmusg00000017418,arl5b
ensmusg00000046110,serinc4
ensmusg00000102258,gm38257
ensmusg00000080930,gm13367
ensmusg00000083631,gm13366
ensmusg00000082632,gm13365
ensmusg00000081389,gm13368
ensmusg00000075520,malrd1
ensmusg00000103356,gm37595
ensmusg00000081245,gm6587
ensmusg00000103865,gm37416
ensmusg00000074884,serf2
ensmusg00000080374,gm22953
ensmusg00000038671,arfrp1
ensmusg00000027245,hypk
ensmusg00000048222,mfap1b
ensmusg00000081967,gm14017
ensmusg00000068479,mfap1a
ensmusg00000026748,plxdc2
ensmusg00002076934,gm55998
ensmusg00000082235,gm13326
ensmusg00000081525,gm13325
ensmusg00000027582,zgpat
ensmusg00000049044,rapgef4
ensmusg00000088297,gm26408
ensmusg00000085001,rapgef4os2
ensmusg00000086231,rapgef4os3
ensmusg00000090077,lime1
ensmusg00000027242,wdr76
ensmusg00000027583,zbtb46
ensmusg00000089612,gm22708
ensmusg00000055882,abhd16b
ensmusg00000053702,nebl
ensmusg00000004085,map3k20
ensmusg00002076570,gm56014
ensmusg00000084261,rpl36a-ps4
ensmusg00000055612,cdca7
ensmusg00000081538,rps13-ps8
ensmusg00000080865,eif1-ps3
ensmusg00000083279,pex13-ps
ensmusg00000081957,ak3l2-ps
ensmusg00000085252,8430437l04rik
ensmusg00000026740,dnajc1
ensmusg00000000827,tpd52l2
ensmusg00000088378,gm25184
ensmusg00000027620,rbm39
ensmusg00000038116,phf20
ensmusg00000046229,scand1
ensmusg00000000826,dnajc5
ensmusg00000027238,frmd5
ensmusg00000081264,gm14021
ensmusg00000027108,ola1
ensmusg00000038085,cnbd2
ensmusg00002076828,gm56058
ensmusg00000082455,gm13665
ensmusg00000083569,gm13666
ensmusg00000085546,gm14252
ensmusg00000083976,gm13664
ensmusg00000082321,gm14253
ensmusg00000087323,gm14170
ensmusg00002076826,gm56059
ensmusg00000084017,rpl21-ps9
ensmusg00000068859,sp9
ensmusg00000061272,gm14173
ensmusg00002075083,gm56061
ensmusg00000041777,cir1
ensmusg00000008226,scrn3
ensmusg00000037683,armc3
ensmusg00000089917,uckl1
ensmusg00000023094,msrb2
ensmusg00000087103,gm13344
ensmusg00000085388,ptf1aos
ensmusg00000026735,ptf1a
ensmusg00000060227,golm2
ensmusg00000026734,4921504e06rik
ensmusg00002076141,gm56104
ensmusg00000084160,gm13345
ensmusg00000074881,mageb3
ensmusg00000080227,gm13343
ensmusg00000043415,otud1
ensmusg00000083893,gm13347
ensmusg00000077342,gm24670
ensmusg00002075867,gm56106
ensmusg00000000823,zfp512b
ensmusg00000098824,mir7006
ensmusg00000027253,lrp4
ensmusg00000081834,gm13770
ensmusg00000002455,prpf6
ensmusg00000038605,samd10
ensmusg00000108976,gm29797
ensmusg00000041762,gpr155
ensmusg00000077518,gm25879
ensmusg00000046470,sox18
ensmusg00000033411,ctdspl2
ensmusg00000027236,eif3j1
ensmusg00002076932,gm56114
ensmusg00000059540,tcea2
ensmusg00000033396,spg11
ensmusg00000075284,wipf1
ensmusg00000027233,patl2
ensmusg00000027624,epb41l1
ensmusg00000060802,b2m
ensmusg00000086872,gm14225
ensmusg00000085524,gm14224
ensmusg00000033368,trim69
ensmusg00000027628,aar2
ensmusg00000055494,gm14168
ensmusg00000027229,terb2
ensmusg00000082670,gm14050
ensmusg00000079966,gm14058
ensmusg00000070692,rps12-ps10
ensmusg00000027227,sord
ensmusg00000002458,rgs19
ensmusg00000045794,lkaaear1
ensmusg00000068452,duox2
ensmusg00000027225,duoxa2
ensmusg00000027584,oprl1
ensmusg00000082786,gm14489
ensmusg00000027224,duoxa1
ensmusg00000033268,duox1
ensmusg00000036617,etl4
ensmusg00000033256,shf
ensmusg00000088506,gm24409
ensmusg00002076568,gm56130
ensmusg00000083777,gm13361
ensmusg00000060795,gm13363
ensmusg00000082164,gm13360
ensmusg00000081128,gm13328
ensmusg00000118880,gm23970
ensmusg00000091457,gm17171
ensmusg00000085477,gm13335
ensmusg00002076489,gm56138
ensmusg00000086418,gm13362
ensmusg00000061689,dlgap4
ensmusg00000083498,gm14172
ensmusg00000067818,myl9
ensmusg00000027219,slc28a2
ensmusg00000083645,gm14086
ensmusg00000081219,bambi-ps1
ensmusg00000062175,tgif2
ensmusg00000102323,gm37790
ensmusg00000079071,slc28a2b
ensmusg00000074629,4930518i15rik
ensmusg00002075925,gm56145
ensmusg00000027637,rab5if
ensmusg00000040549,ckap5
ensmusg00000077221,snord67
ensmusg00000027636,sla2
ensmusg00000083831,gm14248
ensmusg00000027249,f2
ensmusg00000083832,gm13771
ensmusg00000005804,bloc1s6
ensmusg00000075040,zfp408
ensmusg00000005803,sqor
ensmusg00000084372,gm13988
ensmusg00000027634,ndrg3
ensmusg00002074935,gm56159
ensmusg00000082163,gm14276
ensmusg00000010505,myt1
ensmusg00000036591,arhgap21
ensmusg00000085206,gm13380
ensmusg00000027635,dsn1
ensmusg00000027589,pcmtd2
ensmusg00000055485,mtcl2
ensmusg00000074628,tldc2
ensmusg00000038628,polr3k
ensmusg00000083397,gm5466
ensmusg00000098505,gm14496
ensmusg00000027247,arhgap1
ensmusg00000045967,gpr158
ensmusg00000077572,gm24886
ensmusg00000081467,gm13337
ensmusg00000083057,gm13356
ensmusg00000026786,apbb1ip
ensmusg00000027244,atg13
ensmusg00000027243,harbi1
ensmusg00000082457,gm13776
ensmusg00000027639,samhd1
ensmusg00000026784,pdss1
ensmusg00002076724,gm56180
ensmusg00000081861,gm14441
ensmusg00000027641,rbl1
ensmusg00000084113,gm14277
ensmusg00000027104,atf2
ensmusg00000074627,mroh8
ensmusg00002074852,gm56182
ensmusg00000018770,atp5mc3
ensmusg00000083072,gm13668
ensmusg00000084791,gm13667
ensmusg00000027642,rpn2
ensmusg00000027643,ghrh
ensmusg00000063019,manbal
ensmusg00000009207,lnpk
ensmusg00000075279,mrpl23-ps1
ensmusg00000119655,gm22975
ensmusg00000082973,gm13672
ensmusg00000001815,evx2
ensmusg00000001819,hoxd13
ensmusg00000001823,hoxd12
ensmusg00000040506,ambra1
ensmusg00000042499,hoxd11
ensmusg00000099521,gm28309
ensmusg00000050368,hoxd10
ensmusg00000100209,gm28793
ensmusg00000043342,hoxd9
ensmusg00002076500,gm56188
ensmusg00000027102,hoxd8
ensmusg00000079277,hoxd3
ensmusg00000027646,src
ensmusg00000081740,gm14279
ensmusg00000082329,gm14287
ensmusg00000087445,gm14286
ensmusg00000101174,hoxd4
ensmusg00000065500,mir10b
ensmusg00000100642,gm28230
ensmusg00000067787,blcap
ensmusg00000042448,hoxd1
ensmusg00000027099,mtx2
ensmusg00000067786,nnat
ensmusg00000081156,gm14425
ensmusg00000083837,gm14427
ensmusg00002075463,gm56190
ensmusg00002076952,gm56191
ensmusg00000077290,gm25407
ensmusg00000084417,gm23463
ensmusg00000027200,sema6d
ensmusg00000047363,cstad
ensmusg00000085496,4930517e11rik
ensmusg00000087450,gm13994
ensmusg00000081406,rps6-ps4
ensmusg00000093091,mir3089
ensmusg00000075276,gm13653
ensmusg00000115959,gm18494
ensmusg00000102473,gm37243
ensmusg00000087504,gm13658
ensmusg00000086576,gm13660
ensmusg00000093242,gm24574
ensmusg00000027649,ctnnbl1
ensmusg00000062846,gm14176
ensmusg00000037843,vstm2l
ensmusg00000035183,slc24a5
ensmusg00000027650,tti1
ensmusg00000059005,hnrnpa3
ensmusg00000015839,nfe2l2
ensmusg00002075749,gm56200
ensmusg00000082187,gm13670
ensmusg00000044320,1700001o22rik
ensmusg00000026857,ntmt1
ensmusg00000039483,asb6
ensmusg00000039476,prrx2
ensmusg00000042410,agps
ensmusg00000075273,ift70b
ensmusg00000050737,ptges
ensmusg00000075272,ift70a2
ensmusg00000084143,gm13400
ensmusg00000075271,ift70a1
ensmusg00000026848,tor1b
ensmusg00000075270,pde11a
ensmusg00002076140,gm56211
ensmusg00000056436,cyct
ensmusg00000026849,tor1a
ensmusg00000042369,rbm45
ensmusg00000026851,bc005624
ensmusg00000058835,abi1
ensmusg00000027201,myef2
ensmusg00000083650,gm13357
ensmusg00000118793,gm22352
ensmusg00000074872,ctxn2
ensmusg00000042359,osbpl6
ensmusg00002075085,gm56235
ensmusg00000002731,prkra
ensmusg00000075267,pjvk
ensmusg00000002732,fkbp7
ensmusg00000002733,plekha3
ensmusg00000026854,usp20
ensmusg00000027202,slc12a1
ensmusg00000027203,dut
ensmusg00000087682,gm14003
ensmusg00000027204,fbn1
ensmusg00000053615,gm9913
ensmusg00000068394,cep152
ensmusg00000027654,fam83d
ensmusg00000035109,shc4
ensmusg00000091337,eid1
ensmusg00000026781,acbd5
ensmusg00000026779,mastl
ensmusg00000026775,yme1l1
ensmusg00000081648,gm13423
ensmusg00000027655,dhx35
ensmusg00002074934,gm56251
ensmusg00000026774,potegl
ensmusg00000119093,gm25090
ensmusg00000084098,gm13422
ensmusg00000083913,gm14219
ensmusg00000083451,gm11445
ensmusg00000081215,gm11446
ensmusg00000069132,nxph2
ensmusg00000102704,gm38309
ensmusg00000083329,gm14220
ensmusg00000074623,gm826
ensmusg00000074622,mafb
ensmusg00002076125,gm56253
ensmusg00000026771,spopl
ensmusg00000070544,top1
ensmusg00000081519,gm13331
ensmusg00000083729,sh3d2c-ps1
ensmusg00002075040,gm56256
ensmusg00000083373,gm13392
ensmusg00000026986,hnmt
ensmusg00000061809,tbpl2
ensmusg00000016933,plcg1
ensmusg00000098889,gm27206
ensmusg00000035877,zhx3
ensmusg00000081854,gm11447
ensmusg00000027412,lpin3
ensmusg00000050700,emilin3
ensmusg00000087147,gm14228
ensmusg00000057133,chd6
ensmusg00000077795,gm25561
ensmusg00000067745,gm14243
ensmusg00000085469,gm14242
ensmusg00000087031,gm14241
ensmusg00000083374,gm11449
ensmusg00000100943,gm29229
ensmusg00000075415,fnbp1
ensmusg00000027359,slc27a2
ensmusg00000068742,cry2
ensmusg00000049922,slc35c1
ensmusg00000027360,hdc
ensmusg00000080860,gm13815
ensmusg00000099223,mir7221
ensmusg00000098406,mir7222
ensmusg00000027221,chst1
ensmusg00000082700,gm13792
ensmusg00000027220,syt13
ensmusg00000000194,gpr107
ensmusg00000088891,gm22516
ensmusg00000075028,prdm11
ensmusg00000062661,ncs1
ensmusg00000087559,gm13802
ensmusg00000053141,ptprt
ensmusg00000084919,ptprtos
ensmusg00000087536,gm14246
ensmusg00000077143,gm22936
ensmusg00000082296,gm11450
ensmusg00002076506,gm56286
ensmusg00000086030,gm14255
ensmusg00000068735,trp53i11
ensmusg00000082514,gm11452
ensmusg00000016921,srsf6
ensmusg00000055632,hmcn2
ensmusg00000027217,tspan18
ensmusg00002075750,gm56289
ensmusg00000035576,l3mbtl1
ensmusg00000080962,gm11453
ensmusg00000076441,ass1
ensmusg00000027361,gabpb1
ensmusg00002075206,gm56297
ensmusg00000017868,sgk2
ensmusg00000086354,gm13938
ensmusg00000017858,ift52
ensmusg00000026843,fubp3
ensmusg00000098904,mir6998
ensmusg00000085224,gm13425
ensmusg00000079466,prdm12
ensmusg00000083143,gm13424
ensmusg00000017861,mybl2
ensmusg00000099091,mir7003
ensmusg00000070708,gtsf1l
ensmusg00002076785,gm56299
ensmusg00000086036,gm14254
ensmusg00000044033,ccdc141
ensmusg00002075103,gm56300
ensmusg00000074607,tox2
ensmusg00000039356,exosc2
ensmusg00000017817,jph2
ensmusg00000035399,oser1
ensmusg00000027363,usp8
ensmusg00000042272,sestd1
ensmusg00000084087,gm13650
ensmusg00000081611,gm13651
ensmusg00000085277,gm13943
ensmusg00000082006,gm13649
ensmusg00000027215,cd82
ensmusg00000017943,gdap1l1
ensmusg00000048486,fitm2
ensmusg00000099238,mir7001
ensmusg00000027364,usp50
ensmusg00000074846,gm10774
ensmusg00000078949,r3hdml
ensmusg00000026842,abl1
ensmusg00000118600,gm56303
ensmusg00000043102,qrfp
ensmusg00000027016,zfp385b
ensmusg00000026841,fibcd1
ensmusg00000085845,gm13944
ensmusg00000017950,hnf4a
ensmusg00000088408,gm25881
ensmusg00000017679,ttpal
ensmusg00000026840,lamc3
ensmusg00000017707,serinc3
ensmusg00000001864,aif1l
ensmusg00000035268,pkig
ensmusg00000017697,ada
ensmusg00000027365,trpm7
ensmusg00000027656,ccn5
ensmusg00000035238,kcnk15
ensmusg00000081894,gm14212
ensmusg00000035226,rims4
ensmusg00000001855,nup214
ensmusg00000018326,ywhab
ensmusg00000081480,gm13608
ensmusg00000027366,sppl2a
ensmusg00000054582,pabpc1l
ensmusg00000098896,mir3473g
ensmusg00000050592,fam78a
ensmusg00000090157,gm16534
ensmusg00000099075,mir7674
ensmusg00000082701,gm14460
ensmusg00002075043,gm56312
ensmusg00000082046,gm14464
ensmusg00000051373,plpp7
ensmusg00000084239,gm14463
ensmusg00000018322,tomm34
ensmusg00000027011,ube2e3
ensmusg00000102286,gm37004
ensmusg00000083950,gm14466
ensmusg00000080984,gm14469
ensmusg00000083691,gm14465
ensmusg00000018209,stk4
ensmusg00000085538,gm11455
ensmusg00002076528,gm56313
ensmusg00000040164,kcns1
ensmusg00000040154,wfdc5
ensmusg00000085649,a730032a03rik
ensmusg00000042845,wfdc12
ensmusg00000001998,ap4e1
ensmusg00000051769,wfdc15a
ensmusg00002076437,gm56315
ensmusg00000018211,wfdc15b
ensmusg00000040132,semg1
ensmusg00000027195,hsd17b12
ensmusg00000050383,svs3b
ensmusg00000016998,svs4
ensmusg00002075240,gm56316
ensmusg00000065511,mir129-2
ensmusg00000106336,mir129b
ensmusg00000076335,mir670
ensmusg00000017003,svs3a
ensmusg00000027009,itga4
ensmusg00000017000,svs6
ensmusg00000017004,svs5
ensmusg00000001999,blvra
ensmusg00000017002,slpi
ensmusg00000098489,mir7678
ensmusg00000075256,cerkl
ensmusg00000088915,gm22606
ensmusg00000081284,gm13673
ensmusg00000034701,neurod1
ensmusg00000034906,ncaph
ensmusg00000074825,itpripl1
ensmusg00000027194,ttc17
ensmusg00000044145,1810024b03rik
ensmusg00000081476,itpa-ps1
ensmusg00000016995,matn4
ensmusg00000027193,api5
ensmusg00002076416,gm56317
ensmusg00000017007,rbpjl
ensmusg00000083204,gm13788
ensmusg00000077678,gm24318
ensmusg00000119846,gm26396
ensmusg00000081757,gm13798
ensmusg00000083846,gm13797
ensmusg00000017009,sdc4
ensmusg00000104258,gm37175
ensmusg00000082327,gm13801
ensmusg00000050587,lrrc4c
ensmusg00000091061,4930445b16rik
ensmusg00000003660,snrnp200
ensmusg00000091288,gm17075
ensmusg00000090449,gm17076
ensmusg00002076404,gm56318
ensmusg00000088633,gm22313
ensmusg00002076778,gm56319
ensmusg00002076232,gm56320
ensmusg00000082820,gm13803
ensmusg00000045503,sys1
ensmusg00000101186,gm29235
ensmusg00000084313,gm13809
ensmusg00000090996,gm20458
ensmusg00000082259,gm13808
ensmusg00000084209,gm13811
ensmusg00000094873,gm13812
ensmusg00000095203,gm13810
ensmusg00000017720,trp53tg5
ensmusg00000003662,ciao1
ensmusg00000034850,tmem127
ensmusg00000103957,gm10766
ensmusg00000017734,dbndd2
ensmusg00000027367,stard7
ensmusg00000039262,prrc2b
ensmusg00000027368,dusp2
ensmusg00002076731,gm56324
ensmusg00000119688,gm22192
ensmusg00000017721,pigt
ensmusg00000119104,gm25632
ensmusg00000027165,iftap
ensmusg00000093614,gm20693
ensmusg00000032864,rag2
ensmusg00000061311,rag1
ensmusg00000017723,wfdc2
ensmusg00000074596,spint3
ensmusg00000027164,traf6
ensmusg00000074595,wfdc6a
ensmusg00000017733,eppin
ensmusg00000070533,wfdc8
ensmusg00000065797,gm25512
ensmusg00000050468,astl
ensmusg00000070531,wfdc6b
ensmusg00000077671,gm24473
ensmusg00000058620,adra2b
ensmusg00000070530,wfdc16
ensmusg00000083740,gm11456
ensmusg00000074594,wfdc9
ensmusg00000070529,wfdc10
ensmusg00000078940,wfdc11
ensmusg00000067704,wfdc13
ensmusg00000017310,spint4
ensmusg00000039254,pomt1
ensmusg00000046338,gpat2
ensmusg00000076434,wfdc3
ensmusg00000002550,uck1
ensmusg00000032841,prr5l
ensmusg00000066068,gm13611
ensmusg00000017299,dnttip1
ensmusg00002075137,gm56329
ensmusg00000027163,commd9
ensmusg00000001403,ube2c
ensmusg00000017300,tnnc2
ensmusg00000048058,ldlrad3
ensmusg00000085110,gm13920
ensmusg00000082328,gm13921
ensmusg00000081774,gm13866
ensmusg00000050373,snx21
ensmusg00000044627,swi5
ensmusg00000027189,trim44
ensmusg00000083306,gm13868
ensmusg00000075012,fjx1
ensmusg00000017307,acot8
ensmusg00000045822,zswim3
ensmusg00000027188,pamr1
ensmusg00000017764,zswim1
ensmusg00000017767,spata25
ensmusg00000039873,neurl2
ensmusg00000026974,zmynd19
ensmusg00000027004,frzb
ensmusg00000082494,gm13687
ensmusg00000026975,dph7
ensmusg00000036850,mrpl41
ensmusg00000005089,slc1a2
ensmusg00000027375,mal
ensmusg00000017760,ctsa
ensmusg00000017754,pltp
ensmusg00000027002,nckap1
ensmusg00000039849,pcif1
ensmusg00000081487,gm13689
ensmusg00000064669,gm24461
ensmusg00000027001,dusp19
ensmusg00000039834,zfp335
ensmusg00000026999,nup35
ensmusg00000002546,golga2
ensmusg00000106252,mir684-1
ensmusg00000086436,gm13690
ensmusg00000077404,gm25420
ensmusg00000065141,gm22652
ensmusg00000084107,gm13700
